"GAME_ID","PLAYER","SHOT_TYPE","DATE_TIME"
"RR5","NAKHLA","MISS","2019-03-16 01:08:28"
"RR5","GARTER","HIT","2019-03-16 01:08:40"
"RR5","PMAC","MISS","2019-03-16 01:08:53"
"RR5","MELONS","OVERTHROW","2019-03-16 01:08:55"
"RR5","GARTER","MISS","2019-03-16 01:09:28"
"RR5","NAKHLA","MISS","2019-03-16 01:09:35"
"RR5","PMAC","MISS","2019-03-16 01:09:40"
"RR5","MELONS","MISS","2019-03-16 01:09:42"
"RR5","GARTER","MISS","2019-03-16 01:09:53"
"RR5","GARTER","TRICKSHOT MISS","2019-03-16 01:09:56"
"RR5","NAKHLA","HIT","2019-03-16 01:10:06"
"RR5","MELONS","MISS","2019-03-16 01:10:19"
"RR5","PMAC","MISS","2019-03-16 01:10:24"
"RR5","GARTER","MISS","2019-03-16 01:10:43"
"RR5","NAKHLA","MISS","2019-03-16 01:10:50"
"RR5","PMAC","TRICKSHOT MISS","2019-03-16 01:10:58"
"RR5","MELONS","MISS","2019-03-16 01:11:00"
"RR5","PMAC","HIT","2019-03-16 01:11:05"
"RR5","GARTER","MISS","2019-03-16 01:11:31"
"RR5","NAKHLA","MISS","2019-03-16 01:11:36"
"RR5","MELONS","TRICKSHOT MISS","2019-03-16 01:11:47"
"RR5","MELONS","MISS","2019-03-16 01:12:00"
"RR5","PMAC","MISS","2019-03-16 01:12:02"
"RR5","GARTER","MISS","2019-03-16 01:12:09"
"RR5","MELONS","MISS","2019-03-16 01:12:27"
"RR5","PMAC","MISS","2019-03-16 01:12:28"
"RR5","GARTER","MISS","2019-03-16 01:12:31"
"RR5","NAKHLA","MISS","2019-03-16 01:12:38"
"RR5","PMAC","TRICKSHOT MISS","2019-03-16 01:12:45"
"RR5","MELONS","MISS","2019-03-16 01:12:47"
"RR5","PMAC","MISS","2019-03-16 01:12:54"
"RR5","GARTER","TRICKSHOT MISS","2019-03-16 01:12:56"
"RR5","GARTER","MISS","2019-03-16 01:13:03"
"RR5","NAKHLA","MISS","2019-03-16 01:13:13"
"RR5","MELONS","MISS","2019-03-16 01:13:20"
"RR5","PMAC","MISS","2019-03-16 01:13:25"
"RR5","NAKHLA","MISS","2019-03-16 01:13:34"
"RR5","GARTER","MISS","2019-03-16 01:13:38"
"RR5","MELONS","TRICKSHOT MISS","2019-03-16 01:13:42"
"RR5","PMAC","MISS","2019-03-16 01:13:51"
"RR5","MELONS","MISS","2019-03-16 01:13:54"
"RR5","PMAC","TRICKSHOT MISS","2019-03-16 01:13:56"
"RR5","GARTER","MISS","2019-03-16 01:14:03"
"RR5","NAKHLA","MISS","2019-03-16 01:14:09"
"RR5","MELONS","MISS","2019-03-16 01:14:13"
"RR5","PMAC","MISS","2019-03-16 01:14:15"
"RR5","NAKHLA","TRICKSHOT MISS","2019-03-16 01:14:18"
"RR5","GARTER","MISS","2019-03-16 01:14:23"
"RR5","NAKHLA","MISS","2019-03-16 01:14:33"
"RR5","MELONS","MISS","2019-03-16 01:14:38"
"RR5","PMAC","MISS","2019-03-16 01:14:40"
"RR5","GARTER","MISS","2019-03-16 01:14:57"
"RR5","NAKHLA","MISS","2019-03-16 01:15:10"
"RR5","MELONS","MISS","2019-03-16 01:15:16"
"RR5","PMAC","HIT","2019-03-16 01:15:19"
"RR5","GARTER","MISS","2019-03-16 01:15:43"
"RR5","NAKHLA","MISS","2019-03-16 01:15:50"
"RR5","MELONS","MISS","2019-03-16 01:15:55"
"RR5","PMAC","HIT","2019-03-16 01:15:59"
"RR5","GARTER","MISS","2019-03-16 01:16:09"
"RR5","NAKHLA","MISS","2019-03-16 01:16:25"
"RR5","MELONS","MISS","2019-03-16 01:16:31"
"RR5","PMAC","MISS","2019-03-16 01:16:33"
"RR5","GARTER","MISS","2019-03-16 01:16:43"
"RR5","NAKHLA","MISS","2019-03-16 01:16:55"
"RR5","MELONS","MISS","2019-03-16 01:17:01"
"RR5","PMAC","MISS","2019-03-16 01:17:03"
"RR5","GARTER","MISS","2019-03-16 01:17:11"
"RR5","NAKHLA","HIT","2019-03-16 01:17:18"
"RR5","PMAC","MISS","2019-03-16 01:17:28"
"RR5","MELONS","HIT","2019-03-16 01:17:34"
"RR5","GARTER","HIT","2019-03-16 01:18:00"
"RR5","NAKHLA","MISS","2019-03-16 01:18:15"
"RR5","MELONS","MISS","2019-03-16 01:18:28"
"RR5","PMAC","MISS","2019-03-16 01:18:36"
"RR5","GARTER","MISS","2019-03-16 01:19:00"
"RR5","NAKHLA","MISS","2019-03-16 01:19:06"
"RR5","MELONS","MISS","2019-03-16 01:19:11"
"RR5","PMAC","MISS","2019-03-16 01:19:16"
"RR5","GARTER","MISS","2019-03-16 01:19:22"
"RR5","GARTER","TRICKSHOT MISS","2019-03-16 01:19:26"
"RR5","NAKHLA","MISS","2019-03-16 01:19:34"
"RR5","MELONS","MISS","2019-03-16 01:19:37"
"RR5","PMAC","MISS","2019-03-16 01:19:40"
"RR5","GARTER","MISS","2019-03-16 01:19:46"
"RR5","NAKHLA","HIT","2019-03-16 01:19:50"
"RR5","MELONS","MISS","2019-03-16 01:20:06"
"RR5","PMAC","MISS","2019-03-16 01:20:08"
"RR5","GARTER","TRICKSHOT MISS","2019-03-16 01:20:12"
"RR5","NAKHLA","TRICKSHOT MISS","2019-03-16 01:20:18"
"RR5","GARTER","MISS","2019-03-16 01:20:26"
"RR5","NAKHLA","HIT","2019-03-16 01:20:34"
"RR6","RICHO","HIT","2019-03-16 01:28:18"
"RR6","KAPPAZ","MISS","2019-03-16 01:28:21"
"RR6","CHIEF","MISS","2019-03-16 01:28:44"
"RR6","LESTER","MISS","2019-03-16 01:28:45"
"RR6","KAPPAZ","TRICKSHOT MISS","2019-03-16 01:28:50"
"RR6","RICHO","MISS","2019-03-16 01:29:00"
"RR6","KAPPAZ","HIT","2019-03-16 01:29:03"
"RR6","CHIEF","MISS","2019-03-16 01:29:12"
"RR6","LESTER","HIT","2019-03-16 01:29:17"
"RR6","KAPPAZ","MISS","2019-03-16 01:29:26"
"RR6","RICHO","HIT","2019-03-16 01:29:38"
"RR6","CHIEF","MISS","2019-03-16 01:29:55"
"RR6","LESTER","HIT","2019-03-16 01:29:58"
"RR6","RICHO","MISS","2019-03-16 01:30:13"
"RR6","KAPPAZ","MISS","2019-03-16 01:30:22"
"RR6","CHIEF","MISS","2019-03-16 01:30:28"
"RR6","LESTER","MISS","2019-03-16 01:30:31"
"RR6","RICHO","HIT","2019-03-16 01:30:44"
"RR6","KAPPAZ","MISS","2019-03-16 01:30:48"
"RR6","CHIEF","HIT","2019-03-16 01:30:59"
"RR6","LESTER","MISS","2019-03-16 01:31:05"
"RR6","RICHO","HIT","2019-03-16 01:31:36"
"RR6","KAPPAZ","MISS","2019-03-16 01:31:40"
"RR6","CHIEF","MISS","2019-03-16 01:32:06"
"RR6","LESTER","HIT","2019-03-16 01:32:10"
"RR6","RICHO","MISS","2019-03-16 01:32:27"
"RR6","KAPPAZ","HIT","2019-03-16 01:32:34"
"RR6","CHIEF","MISS","2019-03-16 01:33:08"
"RR6","CHIEF","TRICKSHOT MISS","2019-03-16 01:33:12"
"RR6","LESTER","MISS","2019-03-16 01:33:16"
"RR6","RICHO","HIT","2019-03-16 01:33:21"
"RR6","KAPPAZ","MISS","2019-03-16 01:33:26"
"RR6","KAPPAZ","TRICKSHOT MISS","2019-03-16 01:33:31"
"RR6","CHIEF","MISS","2019-03-16 01:33:46"
"RR6","LESTER","HIT","2019-03-16 01:33:49"
"RR6","RICHO","MISS","2019-03-16 01:34:06"
"RR6","KAPPAZ","HIT","2019-03-16 01:34:10"
"RR6","LESTER","TRICKSHOT MISS","2019-03-16 01:34:21"
"RR6","CHIEF","MISS","2019-03-16 01:34:34"
"RR6","LESTER","MISS","2019-03-16 01:34:37"
"RR6","RICHO","TRICKSHOT MISS","2019-03-16 01:34:41"
"RR6","RICHO","MISS","2019-03-16 01:34:51"
"RR6","KAPPAZ","MISS","2019-03-16 01:34:57"
"RR6","CHIEF","MISS","2019-03-16 01:35:01"
"RR6","LESTER","MISS","2019-03-16 01:35:04"
"RR6","CHIEF","TRICKSHOT MISS","2019-03-16 01:35:11"
"RR6","KAPPAZ","MISS","2019-03-16 01:35:16"
"RR6","RICHO","MISS","2019-03-16 01:35:20"
"RR6","CHIEF","MISS","2019-03-16 01:35:23"
"RR6","LESTER","OVERTHROW","2019-03-16 01:35:26"
"RR6","RICHO","MISS","2019-03-16 01:35:41"
"RR6","KAPPAZ","MISS","2019-03-16 01:35:45"
"RR6","CHIEF","HIT","2019-03-16 01:35:49"
"RR6","LESTER","MISS","2019-03-16 01:35:52"
"RR6","RICHO","MISS","2019-03-16 01:36:00"
"RR6","KAPPAZ","MISS","2019-03-16 01:36:16"
"RR6","CHIEF","MISS","2019-03-16 01:36:20"
"RR6","LESTER","HIT","2019-03-16 01:36:23"
"RR6","RICHO","MISS","2019-03-16 01:36:39"
"RR6","KAPPAZ","MISS","2019-03-16 01:36:43"
"RR6","CHIEF","MISS","2019-03-16 01:36:48"
"RR6","LESTER","MISS","2019-03-16 01:36:51"
"RR6","RICHO","TRICKSHOT MISS","2019-03-16 01:36:54"
"RR6","KAPPAZ","MISS","2019-03-16 01:36:59"
"RR6","RICHO","MISS","2019-03-16 01:37:02"
"RR6","RICHO","TRICKSHOT MISS","2019-03-16 01:37:08"
"RR6","CHIEF","TRICKSHOT MISS","2019-03-16 01:37:10"
"RR6","CHIEF","MISS","2019-03-16 01:37:19"
"RR6","LESTER","MISS","2019-03-16 01:37:22"
"RR6","KAPPAZ","TRICKSHOT MISS","2019-03-16 01:37:25"
"RR6","KAPPAZ","MISS","2019-03-16 01:37:33"
"RR6","RICHO","MISS","2019-03-16 01:37:36"
"RR6","CHIEF","MISS","2019-03-16 01:37:41"
"RR6","LESTER","HIT","2019-03-16 01:37:44"
"RR6","RICHO","MISS","2019-03-16 01:37:58"
"RR6","KAPPAZ","MISS","2019-03-16 01:38:21"
"RR6","CHIEF","MISS","2019-03-16 01:38:29"
"RR6","LESTER","MISS","2019-03-16 01:38:33"
"RR6","RICHO","MISS","2019-03-16 01:38:37"
"RR6","RICHO","TRICKSHOT MISS","2019-03-16 01:38:41"
"RR6","KAPPAZ","OVERTHROW","2019-03-16 01:38:46"
"RR6","LESTER","MISS","2019-03-16 01:38:54"
"RR6","CHIEF","MISS","2019-03-16 01:38:57"
"RR6","RICHO","MISS","2019-03-16 01:39:10"
"RR6","KAPPAZ","MISS","2019-03-16 01:39:40"
"RR6","LESTER","MISS","2019-03-16 01:39:46"
"RR6","CHIEF","MISS","2019-03-16 01:39:51"
"RR6","CHIEF","TRICKSHOT MISS","2019-03-16 01:39:58"
"RR6","RICHO","MISS","2019-03-16 01:40:06"
"RR6","KAPPAZ","MISS","2019-03-16 01:40:09"
"RR6","CHIEF","MISS","2019-03-16 01:40:15"
"RR6","LESTER","MISS","2019-03-16 01:40:16"
"RR6","RICHO","MISS","2019-03-16 01:40:19"
"RR6","KAPPAZ","MISS","2019-03-16 01:40:22"
"RR6","CHIEF","MISS","2019-03-16 01:40:26"
"RR6","LESTER","MISS","2019-03-16 01:40:29"
"RR6","RICHO","HIT","2019-03-16 01:40:32"
"QF","PMAC","MISS","2019-03-16 03:08:56"
"QF","MELONS","MISS","2019-03-16 03:08:58"
"QF","RICHO","MISS","2019-03-16 03:09:02"
"QF","KAPPAZ","MISS","2019-03-16 03:09:06"
"QF","MELONS","MISS","2019-03-16 03:09:33"
"QF","PMAC","HIT","2019-03-16 03:09:36"
"QF","KAPPAZ","HIT","2019-03-16 03:09:46"
"QF","RICHO","MISS","2019-03-16 03:09:54"
"QF","MELONS","HIT","2019-03-16 03:10:16"
"QF","PMAC","MISS","2019-03-16 03:10:20"
"QF","RICHO","HIT","2019-03-16 03:10:35"
"QF","KAPPAZ","MISS","2019-03-16 03:10:53"
"QF","KAPPAZ","TRICKSHOT MISS","2019-03-16 03:11:00"
"QF","MELONS","MISS","2019-03-16 03:11:11"
"QF","PMAC","MISS","2019-03-16 03:11:22"
"QF","RICHO","MISS","2019-03-16 03:11:28"
"QF","KAPPAZ","MISS","2019-03-16 03:11:31"
"QF","MELONS","MISS","2019-03-16 03:11:38"
"QF","PMAC","MISS","2019-03-16 03:11:45"
"QF","RICHO","MISS","2019-03-16 03:11:50"
"QF","KAPPAZ","MISS","2019-03-16 03:11:52"
"QF","MELONS","TRICKSHOT MISS","2019-03-16 03:11:58"
"QF","PMAC","MISS","2019-03-16 03:12:01"
"QF","MELONS","MISS","2019-03-16 03:12:04"
"QF","PMAC","TRICKSHOT MISS","2019-03-16 03:12:07"
"QF","RICHO","MISS","2019-03-16 03:12:11"
"QF","KAPPAZ","HIT","2019-03-16 03:12:14"
"QF","MELONS","TRICKSHOT MISS","2019-03-16 03:12:32"
"QF","MELONS","MISS","2019-03-16 03:12:43"
"QF","PMAC","HIT","2019-03-16 03:12:47"
"QF","KAPPAZ","HIT","2019-03-16 03:12:56"
"QF","RICHO","MISS","2019-03-16 03:13:03"
"QF","MELONS","OVERTHROW","2019-03-16 03:13:15"
"QF","PMAC","HIT","2019-03-16 03:13:27"
"QF","RICHO","HIT","2019-03-16 03:13:59"
"QF","KAPPAZ","MISS","2019-03-16 03:14:04"
"QF","MELONS","MISS","2019-03-16 03:14:14"
"QF","PMAC","MISS","2019-03-16 03:14:27"
"QF","KAPPAZ","MISS","2019-03-16 03:14:32"
"QF","RICHO","MISS","2019-03-16 03:14:39"
"QF","MELONS","MISS","2019-03-16 03:14:55"
"QF","PMAC","MISS","2019-03-16 03:14:57"
"QF","RICHO","TRICKSHOT MISS","2019-03-16 03:15:02"
"QF","KAPPAZ","MISS","2019-03-16 03:15:09"
"QF","RICHO","HIT","2019-03-16 03:15:17"
"QF","MELONS","MISS","2019-03-16 03:15:23"
"QF","PMAC","MISS","2019-03-16 03:15:27"
"QF","RICHO","TRICKSHOT HIT","2019-03-16 03:15:33"
"QF","KAPPAZ","MISS","2019-03-16 03:15:41"
"QF","RICHO","HIT","2019-03-16 03:15:51"
"QF","MELONS","MISS","2019-03-16 03:16:00"
"QF","PMAC","HIT","2019-03-16 03:16:02"
"QF","RICHO","MISS","2019-03-16 03:16:17"
"QF","KAPPAZ","MISS","2019-03-16 03:16:31"
"QF","MELONS","HIT","2019-03-16 03:16:38"
"QF","PMAC","BALLS BACK","2019-03-16 03:16:42"
"QF","MELONS","HIT","2019-03-16 03:16:55"
"QF","PMAC","MISS","2019-03-16 03:16:59"
"QF","KAPPAZ","MISS","2019-03-16 03:17:16"
"QF","RICHO","MISS","2019-03-16 03:17:20"
"QF","MELONS","MISS","2019-03-16 03:17:25"
"QF","PMAC","HIT","2019-03-16 03:17:31"
"QF","RICHO","MISS","2019-03-16 03:17:39"
"QF","KAPPAZ","MISS","2019-03-16 03:18:37"
"QF","MELONS","MISS","2019-03-16 03:18:43"
"QF","PMAC","MISS","2019-03-16 03:18:50"
"QF","RICHO","MISS","2019-03-16 03:18:56"
"QF","KAPPAZ","MISS","2019-03-16 03:19:00"
"QF","MELONS","MISS","2019-03-16 03:19:05"
"QF","PMAC","MISS","2019-03-16 03:19:08"
"QF","RICHO","HIT","2019-03-16 03:19:15"
"EF","CHIEF","HIT","2019-03-16 03:25:26"
"EF","LESTER","MISS","2019-03-16 03:25:29"
"EF","GARTER","OVERTHROW","2019-03-16 03:25:35"
"EF","NAKHLA","MISS","2019-03-16 03:25:53"
"EF","CHIEF","HIT","2019-03-16 03:26:04"
"EF","LESTER","MISS","2019-03-16 03:26:14"
"EF","GARTER","MISS","2019-03-16 03:26:41"
"EF","NAKHLA","MISS","2019-03-16 03:26:45"
"EF","CHIEF","MISS","2019-03-16 03:26:59"
"EF","LESTER","MISS","2019-03-16 03:27:00"
"EF","CHIEF","TRICKSHOT MISS","2019-03-16 03:27:10"
"EF","NAKHLA","HIT","2019-03-16 03:27:13"
"EF","GARTER","BALLS BACK","2019-03-16 03:27:19"
"EF","NAKHLA","MISS","2019-03-16 03:27:37"
"EF","GARTER","MISS","2019-03-16 03:27:40"
"EF","CHIEF","HIT","2019-03-16 03:27:57"
"EF","LESTER","MISS","2019-03-16 03:27:58"
"EF","NAKHLA","MISS","2019-03-16 03:28:10"
"EF","CHIEF","HIT","2019-03-16 03:28:45"
"EF","LESTER","MISS","2019-03-16 03:28:46"
"EF","GARTER","MISS","2019-03-16 03:28:54"
"EF","NAKHLA","MISS","2019-03-16 03:29:18"
"EF","CHIEF","HIT","2019-03-16 03:29:24"
"EF","LESTER","BALLS BACK","2019-03-16 03:29:28"
"EF","CHIEF","MISS","2019-03-16 03:29:51"
"EF","LESTER","MISS","2019-03-16 03:29:52"
"EF","GARTER","MISS","2019-03-16 03:30:03"
"EF","NAKHLA","MISS","2019-03-16 03:30:11"
"EF","CHIEF","MISS","2019-03-16 03:30:18"
"EF","GARTER","MISS","2019-03-16 03:30:28"
"EF","NAKHLA","MISS","2019-03-16 03:30:41"
"EF","CHIEF","MISS","2019-03-16 03:30:49"
"EF","LESTER","MISS","2019-03-16 03:30:52"
"EF","GARTER","MISS","2019-03-16 03:31:02"
"EF","NAKHLA","MISS","2019-03-16 03:31:12"
"EF","CHIEF","MISS","2019-03-16 03:31:31"
"EF","CHIEF","TRICKSHOT MISS","2019-03-16 03:31:33"
"EF","LESTER","MISS","2019-03-16 03:31:37"
"EF","GARTER","HIT","2019-03-16 03:31:39"
"EF","NAKHLA","BALLS BACK","2019-03-16 03:31:48"
"EF","GARTER","HIT","2019-03-16 03:32:13"
"EF","NAKHLA","MISS","2019-03-16 03:32:24"
"EF","CHIEF","MISS","2019-03-16 03:32:43"
"EF","LESTER","MISS","2019-03-16 03:32:48"
"EF","GARTER","HIT","2019-03-16 03:32:53"
"EF","NAKHLA","MISS","2019-03-16 03:33:04"
"EF","CHIEF","MISS","2019-03-16 03:33:15"
"EF","LESTER","MISS","2019-03-16 03:33:24"
"EF","GARTER","MISS","2019-03-16 03:33:33"
"EF","NAKHLA","MISS","2019-03-16 03:33:37"
"EF","CHIEF","MISS","2019-03-16 03:33:48"
"EF","LESTER","MISS","2019-03-16 03:33:50"
"EF","GARTER","MISS","2019-03-16 03:33:56"
"EF","NAKHLA","HIT","2019-03-16 03:34:09"
"EF","CHIEF","MISS","2019-03-16 03:34:29"
"EF","LESTER","MISS","2019-03-16 03:34:32"
"EF","CHIEF","TRICKSHOT MISS","2019-03-16 03:34:34"
"EF","GARTER","MISS","2019-03-16 03:34:45"
"EF","NAKHLA","MISS","2019-03-16 03:34:54"
"EF","CHIEF","MISS","2019-03-16 03:34:59"
"EF","LESTER","MISS","2019-03-16 03:35:03"
"EF","GARTER","MISS","2019-03-16 03:35:08"
"EF","NAKHLA","MISS","2019-03-16 03:35:22"
"EF","CHIEF","MISS","2019-03-16 03:35:25"
"EF","LESTER","MISS","2019-03-16 03:35:32"
"EF","GARTER","MISS","2019-03-16 03:35:40"
"EF","NAKHLA","MISS","2019-03-16 03:35:48"
"EF","CHIEF","TRICKSHOT MISS","2019-03-16 03:35:52"
"EF","CHIEF","MISS","2019-03-16 03:36:02"
"EF","LESTER","MISS","2019-03-16 03:36:04"
"EF","GARTER","HIT","2019-03-16 03:36:10"
"EF","NAKHLA","SAME CUP","2019-03-16 03:36:49"
"SF","GARTER","MISS","2019-03-16 03:47:05"
"SF","NAKHLA","HIT","2019-03-16 03:47:09"
"SF","MELONS","MISS","2019-03-16 03:47:50"
"SF","MELONS","TRICKSHOT MISS","2019-03-16 03:47:54"
"SF","PMAC","HIT","2019-03-16 03:47:57"
"SF","GARTER","MISS","2019-03-16 03:48:06"
"SF","MELONS","TRICKSHOT MISS","2019-03-16 03:48:10"
"SF","NAKHLA","HIT","2019-03-16 03:48:22"
"SF","PMAC","HIT","2019-03-16 03:48:43"
"SF","GARTER","MISS","2019-03-16 03:49:08"
"SF","NAKHLA","HIT","2019-03-16 03:49:19"
"SF","MELONS","HIT","2019-03-16 03:49:46"
"SF","PMAC","MISS","2019-03-16 03:49:55"
"SF","NAKHLA","MISS","2019-03-16 03:50:09"
"SF","GARTER","MISS","2019-03-16 03:50:20"
"SF","MELONS","MISS","2019-03-16 03:50:32"
"SF","PMAC","MISS","2019-03-16 03:50:37"
"SF","NAKHLA","TRICKSHOT MISS","2019-03-16 03:50:43"
"SF","GARTER","MISS","2019-03-16 03:50:49"
"SF","NAKHLA","HIT","2019-03-16 03:50:59"
"SF","MELONS","MISS","2019-03-16 03:51:16"
"SF","PMAC","MISS","2019-03-16 03:51:45"
"SF","GARTER","TRICKSHOT MISS","2019-03-16 03:51:54"
"SF","GARTER","HIT","2019-03-16 03:52:14"
"SF","NAKHLA","MISS","2019-03-16 03:52:26"
"SF","MELONS","MISS","2019-03-16 03:52:31"
"SF","PMAC","HIT","2019-03-16 03:52:58"
"SF","GARTER","MISS","2019-03-16 03:53:17"
"SF","GARTER","TRICKSHOT MISS","2019-03-16 03:53:19"
"SF","NAKHLA","MISS","2019-03-16 03:53:27"
"SF","MELONS","HIT","2019-03-16 03:54:02"
"SF","PMAC","MISS","2019-03-16 03:54:07"
"SF","NAKHLA","MISS","2019-03-16 03:54:21"
"SF","GARTER","MISS","2019-03-16 03:54:41"
"SF","MELONS","MISS","2019-03-16 03:54:43"
"SF","MELONS","TRICKSHOT MISS","2019-03-16 03:54:44"
"SF","PMAC","MISS","2019-03-16 03:54:59"
"SF","GARTER","HIT","2019-03-16 03:55:07"
"SF","NAKHLA","MISS","2019-03-16 03:55:18"
"SF","PMAC","MISS","2019-03-16 03:55:42"
"SF","MELONS","MISS","2019-03-16 03:55:44"
"SF","GARTER","TRICKSHOT MISS","2019-03-16 03:55:49"
"SF","GARTER","HIT","2019-03-16 03:55:59"
"SF","NAKHLA","MISS","2019-03-16 03:56:16"
"SF","MELONS","MISS","2019-03-16 03:56:28"
"SF","PMAC","MISS","2019-03-16 03:56:48"
"SF","NAKHLA","TRICKSHOT MISS","2019-03-16 03:56:52"
"SF","GARTER","MISS","2019-03-16 03:57:01"
"SF","NAKHLA","MISS","2019-03-16 03:57:17"
"SF","GARTER","TRICKSHOT MISS","2019-03-16 03:57:19"
"SF","PMAC","MISS","2019-03-16 03:57:36"
"SF","MELONS","HIT","2019-03-16 03:57:40"
"SF","NAKHLA","MISS","2019-03-16 03:57:54"
"SF","GARTER","HIT","2019-03-16 03:58:06"
"SF","PMAC","HIT","2019-03-16 03:58:21"
"SF","MELONS","MISS","2019-03-16 03:58:34"
"SF","GARTER","MISS","2019-03-16 03:58:43"
"SF","NAKHLA","MISS","2019-03-16 03:58:55"
"SF","MELONS","MISS","2019-03-16 03:59:01"
"SF","MELONS","TRICKSHOT MISS","2019-03-16 03:59:08"
"SF","PMAC","MISS","2019-03-16 03:59:18"
"SF","GARTER","HIT","2019-03-16 03:59:22"
"SF","NAKHLA","MISS","2019-03-16 03:59:36"
"SF","MELONS","MISS","2019-03-16 03:59:42"
"SF","PMAC","MISS","2019-03-16 04:00:00"
"SF","GARTER","MISS","2019-03-16 04:00:07"
"SF","NAKHLA","MISS","2019-03-16 04:00:13"
"SF","MELONS","MISS","2019-03-16 04:00:18"
"SF","PMAC","MISS","2019-03-16 04:00:22"
"SF","GARTER","MISS","2019-03-16 04:00:28"
"SF","NAKHLA","MISS","2019-03-16 04:00:36"
"SF","PMAC","MISS","2019-03-16 04:00:43"
"SF","MELONS","MISS","2019-03-16 04:00:48"
"SF","GARTER","HIT","2019-03-16 04:00:56"
"PF","CHIEF","MISS","2019-03-16 04:16:45"
"PF","LESTER","MISS","2019-03-16 04:16:52"
"PF","MELONS","MISS","2019-03-16 04:17:30"
"PF","PMAC","HIT","2019-03-16 04:17:34"
"PF","CHIEF","MISS","2019-03-16 04:18:12"
"PF","LESTER","MISS","2019-03-16 04:18:15"
"PF","MELONS","MISS","2019-03-16 04:18:19"
"PF","MELONS","TRICKSHOT MISS","2019-03-16 04:18:25"
"PF","PMAC","MISS","2019-03-16 04:18:36"
"PF","CHIEF","HIT","2019-03-16 04:18:39"
"PF","LESTER","MISS","2019-03-16 04:18:40"
"PF","MELONS","MISS","2019-03-16 04:18:54"
"PF","PMAC","MISS","2019-03-16 04:19:14"
"PF","PMAC","TRICKSHOT MISS","2019-03-16 04:19:36"
"PF","CHIEF","HIT","2019-03-16 04:19:37"
"PF","LESTER","MISS","2019-03-16 04:19:41"
"PF","PMAC","MISS","2019-03-16 04:19:51"
