"GAME_ID","PLAYER","SHOT_TYPE","DATE_TIME"
"PF","MELONS","MISS","2019-03-16 04:19:58"
"PF","CHIEF","MISS","2019-03-16 04:20:07"
"PF","LESTER","HIT","2019-03-16 04:20:09"
"PF","CHIEF","TRICKSHOT MISS","2019-03-16 04:20:21"
"PF","MELONS","MISS","2019-03-16 04:20:26"
"PF","PMAC","MISS","2019-03-16 04:20:32"
"PF","CHIEF","TRICKSHOT MISS","2019-03-16 04:20:36"
"PF","CHIEF","MISS","2019-03-16 04:20:44"
"PF","LESTER","MISS","2019-03-16 04:20:47"
"PF","PMAC","MISS","2019-03-16 04:20:53"
"PF","MELONS","HIT","2019-03-16 04:20:57"
"PF","CHIEF","HIT","2019-03-16 04:21:14"
"PF","LESTER","MISS","2019-03-16 04:22:05"
"PF","PMAC","MISS","2019-03-16 04:22:27"
"PF","MELONS","MISS","2019-03-16 04:22:28"
"PF","CHIEF","HIT","2019-03-16 04:22:33"
"PF","LESTER","BALLS BACK","2019-03-16 04:22:35"
"PF","CHIEF","MISS","2019-03-16 04:23:12"
"PF","LESTER","MISS","2019-03-16 04:23:13"
"PF","MELONS","MISS","2019-03-16 04:23:15"
"PF","PMAC","MISS","2019-03-16 04:23:31"
"PF","CHIEF","MISS","2019-03-16 04:23:40"
"PF","LESTER","MISS","2019-03-16 04:23:42"
"PF","MELONS","MISS","2019-03-16 04:23:49"
"PF","PMAC","MISS","2019-03-16 04:24:06"
"PF","CHIEF","MISS","2019-03-16 04:24:08"
"PF","LESTER","MISS","2019-03-16 04:24:11"
"PF","MELONS","MISS","2019-03-16 04:24:17"
"PF","PMAC","OVERTHROW","2019-03-16 04:24:25"
"PF","LESTER","MISS","2019-03-16 04:24:31"
"PF","CHIEF","MISS","2019-03-16 04:24:33"
"PF","MELONS","MISS","2019-03-16 04:24:35"
"PF","PMAC","MISS","2019-03-16 04:25:19"
"PF","LESTER","MISS","2019-03-16 04:25:22"
"PF","CHIEF","MISS","2019-03-16 04:25:23"
"PF","MELONS","MISS","2019-03-16 04:25:34"
"PF","PMAC","MISS","2019-03-16 04:25:38"
"PF","LESTER","MISS","2019-03-16 04:25:48"
"PF","CHIEF","HIT","2019-03-16 04:25:52"
"PF","PMAC","HIT","2019-03-16 04:26:01"
"PF","MELONS","MISS","2019-03-16 04:26:07"
"PF","LESTER","OVERTHROW","2019-03-16 04:26:16"
"PF","CHIEF","MISS","2019-03-16 04:26:40"
"PF","CHIEF","TRICKSHOT MISS","2019-03-16 04:26:43"
"PF","MELONS","HIT","2019-03-16 04:27:03"
"PF","PMAC","BALLS BACK","2019-03-16 04:27:18"
"PF","PMAC","MISS","2019-03-16 04:27:52"
"PF","MELONS","MISS","2019-03-16 04:27:56"
"PF","CHIEF","MISS","2019-03-16 04:28:08"
"PF","LESTER","OVERTHROW","2019-03-16 04:28:12"
"PF","MELONS","HIT","2019-03-16 04:28:17"
"PF","PMAC","MISS","2019-03-16 04:28:37"
"PF","CHIEF","MISS","2019-03-16 04:28:58"
"PF","LESTER","MISS","2019-03-16 04:28:59"
"PF","MELONS","MISS","2019-03-16 04:29:07"
"PF","PMAC","MISS","2019-03-16 04:29:16"
"PF","PMAC","MISS","2019-03-16 04:29:54"
"PF","MELONS","MISS","2019-03-16 04:29:56"
"PF","CHIEF","HIT","2019-03-16 04:29:59"
"PF","CHIEF","HIT","2019-03-16 04:38:11"
"GF","GARTER","MISS","2019-03-16 04:42:11"
"GF","NAKHLA","MISS","2019-03-16 04:42:41"
"GF","GARTER","TRICKSHOT MISS","2019-03-16 04:42:44"
"GF","RICHO","TRICKSHOT MISS","2019-03-16 04:42:48"
"GF","KAPPAZ","HIT","2019-03-16 04:42:53"
"GF","RICHO","MISS","2019-03-16 04:42:57"
"GF","GARTER","MISS","2019-03-16 04:43:18"
"GF","NAKHLA","MISS","2019-03-16 04:43:23"
"GF","KAPPAZ","MISS","2019-03-16 04:43:39"
"GF","RICHO","MISS","2019-03-16 04:43:43"
"GF","GARTER","OVERTHROW","2019-03-16 04:43:54"
"GF","NAKHLA","MISS","2019-03-16 04:44:00"
"GF","RICHO","MISS","2019-03-16 04:44:13"
"GF","KAPPAZ","MISS","2019-03-16 04:44:20"
"GF","RICHO","TRICKSHOT MISS","2019-03-16 04:44:25"
"GF","NAKHLA","HIT","2019-03-16 04:44:32"
"GF","GARTER","MISS","2019-03-16 04:44:40"
"GF","RICHO","MISS","2019-03-16 04:44:48"
"GF","KAPPAZ","MISS","2019-03-16 04:45:01"
"GF","GARTER","MISS","2019-03-16 04:45:14"
"GF","NAKHLA","MISS","2019-03-16 04:45:22"
"GF","RICHO","MISS","2019-03-16 04:45:23"
"GF","KAPPAZ","MISS","2019-03-16 04:45:29"
"GF","GARTER","MISS","2019-03-16 04:45:35"
"GF","NAKHLA","MISS","2019-03-16 04:45:42"
"GF","KAPPAZ","MISS","2019-03-16 04:45:55"
"GF","RICHO","MISS","2019-03-16 04:46:00"
"GF","GARTER","MISS","2019-03-16 04:46:07"
"GF","NAKHLA","HIT","2019-03-16 04:46:16"
"GF","RICHO","HIT","2019-03-16 04:46:25"
"GF","KAPPAZ","MISS","2019-03-16 04:46:34"
"GF","GARTER","MISS","2019-03-16 04:46:53"
"GF","NAKHLA","MISS","2019-03-16 04:47:06"
"GF","KAPPAZ","TRICKSHOT HIT","2019-03-16 04:47:24"
"GF","RICHO","HIT","2019-03-16 04:47:44"
"GF","KAPPAZ","MISS","2019-03-16 04:47:56"
"GF","GARTER","HIT","2019-03-16 04:48:19"
"GF","NAKHLA","MISS","2019-03-16 04:48:36"
"GF","RICHO","MISS","2019-03-16 04:49:05"
"GF","KAPPAZ","MISS","2019-03-16 04:49:09"
"GF","GARTER","HIT","2019-03-16 04:49:19"
"GF","NAKHLA","BALLS BACK","2019-03-16 04:49:26"
"GF","GARTER","MISS","2019-03-16 04:49:54"
"GF","NAKHLA","MISS","2019-03-16 04:50:01"
"GF","RICHO","MISS","2019-03-16 04:50:11"
"GF","KAPPAZ","MISS","2019-03-16 04:50:16"
"GF","GARTER","MISS","2019-03-16 04:50:21"
"GF","NAKHLA","MISS","2019-03-16 04:50:29"
"GF","KAPPAZ","TRICKSHOT MISS","2019-03-16 04:50:35"
"GF","KAPPAZ","HIT","2019-03-16 04:50:41"
"GF","RICHO","MISS","2019-03-16 04:50:44"
"GF","GARTER","MISS","2019-03-16 04:51:05"
"GF","NAKHLA","MISS","2019-03-16 04:51:11"
"GF","RICHO","HIT","2019-03-16 04:51:31"
"GF","KAPPAZ","MISS","2019-03-16 04:51:40"
"GF","GARTER","HIT","2019-03-16 04:51:52"
"GF","NAKHLA","MISS","2019-03-16 04:52:10"
"GF","KAPPAZ","MISS","2019-03-16 04:52:31"
"GF","RICHO","MISS","2019-03-16 04:52:33"
"GF","NAKHLA","MISS","2019-03-16 04:52:39"
"GF","GARTER","MISS","2019-03-16 04:52:43"
"GF","RICHO","TRICKSHOT MISS","2019-03-16 04:52:47"
"GF","KAPPAZ","TRICKSHOT MISS","2019-03-16 04:52:53"
"GF","RICHO","MISS","2019-03-16 04:53:01"
"GF","KAPPAZ","MISS","2019-03-16 04:53:05"
"GF","KAPPAZ","TRICKSHOT MISS","2019-03-16 04:53:13"
"GF","GARTER","HIT","2019-03-16 04:53:21"
"GF","NAKHLA","MISS","2019-03-16 04:53:29"
"GF","RICHO","HIT","2019-03-16 04:53:39"
"GF","KAPPAZ","MISS","2019-03-16 04:53:59"
"GF","NAKHLA","HIT","2019-03-16 04:54:17"
"GF","GARTER","MISS","2019-03-16 04:54:27"
"GF","RICHO","MISS","2019-03-16 04:54:46"
"GF","KAPPAZ","MISS","2019-03-16 04:54:49"
"GF","GARTER","MISS","2019-03-16 04:54:58"
"GF","NAKHLA","MISS","2019-03-16 04:55:09"
"GF","RICHO","MISS","2019-03-16 04:55:13"
"GF","KAPPAZ","MISS","2019-03-16 04:55:16"
"GF","GARTER","MISS","2019-03-16 04:55:25"
"GF","NAKHLA","MISS","2019-03-16 04:55:31"
"GF","RICHO","MISS","2019-03-16 04:55:35"
"GF","KAPPAZ","MISS","2019-03-16 04:55:39"
"GF","GARTER","MISS","2019-03-16 04:55:46"
"GF","NAKHLA","MISS","2019-03-16 04:55:52"
"GF","RICHO","MISS","2019-03-16 04:55:56"
"GF","KAPPAZ","HIT","2019-03-16 04:56:02"
"GF","GARTER","MISS","2019-03-16 04:56:14"
"GF","NAKHLA","MISS","2019-03-16 04:56:31"
"GF","RICHO","HIT","2019-03-16 04:56:38"
"IP4","LESTER","MISS","2019-03-16 05:06:23"
"IP4","LESTER","MISS","2019-03-16 05:06:25"
"IP4","CHIEF","TRICKSHOT MISS","2019-03-16 05:06:34"
"IP4","CHIEF","MISS","2019-03-16 05:06:37"
"IP4","CHIEF","MISS","2019-03-16 05:06:38"
"IP4","LESTER","MISS","2019-03-16 05:06:47"
"IP4","LESTER","MISS","2019-03-16 05:06:50"
"IP4","CHIEF","MISS","2019-03-16 05:06:54"
"IP4","CHIEF","MISS","2019-03-16 05:06:55"
"IP4","LESTER","MISS","2019-03-16 05:07:10"
"IP4","LESTER","MISS","2019-03-16 05:07:11"
"IP4","CHIEF","MISS","2019-03-16 05:07:15"
"IP4","CHIEF","HIT","2019-03-16 05:07:17"
"IP4","LESTER","MISS","2019-03-16 05:08:01"
"IP4","LESTER","MISS","2019-03-16 05:08:04"
"IP4","CHIEF","MISS","2019-03-16 05:08:11"
"IP4","CHIEF","MISS","2019-03-16 05:08:12"
"IP4","LESTER","MISS","2019-03-16 05:08:25"
"IP4","LESTER","MISS","2019-03-16 05:08:26"
"IP4","LESTER","TRICKSHOT MISS","2019-03-16 05:08:38"
"IP4","CHIEF","MISS","2019-03-16 05:08:46"
"IP4","CHIEF","MISS","2019-03-16 05:08:49"
"IP4","LESTER","MISS","2019-03-16 05:08:59"
"IP4","LESTER","MISS","2019-03-16 05:09:00"
"IP4","CHIEF","MISS","2019-03-16 05:09:02"
"IP4","CHIEF","HIT","2019-03-16 05:09:03"
"IP4","LESTER","MISS","2019-03-16 05:10:23"
"IP4","CHIEF","MISS","2019-03-16 05:10:25"
"IP4","CHIEF","HIT","2019-03-16 05:10:35"
"IP4","LESTER","MISS","2019-03-16 05:11:31"
"IP4","LESTER","HIT","2019-03-16 05:11:33"
"IP4","CHIEF","MISS","2019-03-16 05:12:04"
"IP4","CHIEF","MISS","2019-03-16 05:12:06"
"IP4","LESTER","MISS","2019-03-16 05:12:24"
"IP4","LESTER","MISS","2019-03-16 05:12:26"
"IP4","CHIEF","HIT","2019-03-16 05:12:29"
"IP4","CHIEF","MISS","2019-03-16 05:12:31"
"IP4","CHIEF","TRICKSHOT MISS","2019-03-16 05:12:36"
"IP4","LESTER","MISS","2019-03-16 05:13:28"
"IP4","LESTER","MISS","2019-03-16 05:13:29"
"IP4","LESTER","TRICKSHOT MISS","2019-03-16 05:13:35"
"IP4","CHIEF","MISS","2019-03-16 05:13:43"
"IP4","CHIEF","MISS","2019-03-16 05:13:44"
"IP4","LESTER","MISS","2019-03-16 05:13:50"
"IP4","LESTER","MISS","2019-03-16 05:13:51"
"IP4","CHIEF","MISS","2019-03-16 05:13:56"
"IP4","CHIEF","MISS","2019-03-16 05:13:57"
"IP4","CHIEF","TRICKSHOT MISS","2019-03-16 05:14:01"
"IP4","LESTER","MISS","2019-03-16 05:14:07"
"IP4","LESTER","HIT","2019-03-16 05:14:09"
"IP4","CHIEF","MISS","2019-03-16 05:14:42"
"IP4","CHIEF","MISS","2019-03-16 05:14:43"
"IP4","LESTER","TRICKSHOT MISS","2019-03-16 05:14:47"
"IP4","LESTER","MISS","2019-03-16 05:14:53"
"IP4","LESTER","MISS","2019-03-16 05:14:54"
"IP4","CHIEF","MISS","2019-03-16 05:15:01"
"IP4","CHIEF","MISS","2019-03-16 05:15:02"
"IP4","LESTER","MISS","2019-03-16 05:15:06"
"IP4","LESTER","MISS","2019-03-16 05:15:07"
"IP4","CHIEF","MISS","2019-03-16 05:15:22"
"IP4","CHIEF","MISS","2019-03-16 05:15:23"
"IP4","LESTER","MISS","2019-03-16 05:15:33"
"IP4","LESTER","OVERTHROW","2019-03-16 05:15:34"
"IP4","CHIEF","MISS","2019-03-16 05:16:22"
"IP4","CHIEF","MISS","2019-03-16 05:16:25"
"IP4","LESTER","MISS","2019-03-16 05:16:32"
"IP4","LESTER","MISS","2019-03-16 05:16:33"
"IP4","CHIEF","MISS","2019-03-16 05:16:39"
"IP4","CHIEF","MISS","2019-03-16 05:16:42"
"IP4","CHIEF","TRICKSHOT MISS","2019-03-16 05:16:47"
"IP4","LESTER","MISS","2019-03-16 05:16:48"
"IP4","LESTER","MISS","2019-03-16 05:16:53"
"IP4","LESTER","TRICKSHOT MISS","2019-03-16 05:16:57"
"IP4","CHIEF","MISS","2019-03-16 05:17:04"
"IP4","CHIEF","MISS","2019-03-16 05:17:05"
"IP4","LESTER","MISS","2019-03-16 05:17:08"
"IP4","LESTER","MISS","2019-03-16 05:17:11"
"IP4","CHIEF","TRICKSHOT MISS","2019-03-16 05:17:13"
"IP4","CHIEF","MISS","2019-03-16 05:17:15"
"IP4","CHIEF","MISS","2019-03-16 05:17:17"
"IP4","LESTER","MISS","2019-03-16 05:17:25"
"IP4","LESTER","MISS","2019-03-16 05:17:27"
"IP4","CHIEF","MISS","2019-03-16 05:17:42"
"IP4","CHIEF","MISS","2019-03-16 05:17:43"
"IP4","LESTER","MISS","2019-03-16 05:17:54"
"IP4","LESTER","MISS","2019-03-16 05:17:55"
"IP4","CHIEF","MISS","2019-03-16 05:17:59"
"IP4","CHIEF","TRICKSHOT MISS","2019-03-16 05:18:01"
"IP4","CHIEF","MISS","2019-03-16 05:18:02"
"IP4","LESTER","MISS","2019-03-16 05:18:16"
"IP4","LESTER","MISS","2019-03-16 05:18:17"
"IP4","CHIEF","MISS","2019-03-16 05:18:32"
"IP4","CHIEF","MISS","2019-03-16 05:18:33"
"IP4","LESTER","MISS","2019-03-16 05:18:35"
"IP4","LESTER","HIT","2019-03-16 05:18:36"
"IP4","CHIEF","MISS","2019-03-16 05:19:02"
"IP4","CHIEF","MISS","2019-03-16 05:19:04"
"IP4","LESTER","MISS","2019-03-16 05:19:10"
"IP4","LESTER","MISS","2019-03-16 05:19:12"
"IP4","CHIEF","MISS","2019-03-16 05:19:15"
"IP4","CHIEF","MISS","2019-03-16 05:19:17"
"IP4","CHIEF","TRICKSHOT MISS","2019-03-16 05:19:19"
"IP4","LESTER","HIT","2019-03-16 05:19:22"
"IP4","LESTER","MISS","2019-03-16 05:19:24"
"IP4","CHIEF","OVERTHROW","2019-03-16 05:19:36"
"IP4","CHIEF","HIT","2019-03-16 05:19:45"
"IP3","MELONS","MISS","2019-03-16 05:32:34"
"IP3","MELONS","MISS","2019-03-16 05:32:37"
"IP3","PMAC","MISS","2019-03-16 05:32:44"
"IP3","PMAC","MISS","2019-03-16 05:32:50"
"IP3","PMAC","TRICKSHOT MISS","2019-03-16 05:33:00"
"IP3","PMAC","TRICKSHOT MISS","2019-03-16 05:33:02"
"IP3","MELONS","MISS","2019-03-16 05:33:07"
"IP3","MELONS","MISS","2019-03-16 05:33:09"
"IP3","PMAC","HIT","2019-03-16 05:33:18"
"IP3","PMAC","MISS","2019-03-16 05:33:22"
"IP3","MELONS","MISS","2019-03-16 05:33:40"
"IP3","MELONS","TRICKSHOT MISS","2019-03-16 05:33:50"
"IP3","MELONS","MISS","2019-03-16 05:33:52"
"IP3","PMAC","MISS","2019-03-16 05:34:14"
"IP3","PMAC","MISS","2019-03-16 05:34:15"
"IP3","MELONS","MISS","2019-03-16 05:34:16"
"IP3","MELONS","MISS","2019-03-16 05:34:17"
"IP3","PMAC","MISS","2019-03-16 05:34:43"
"IP3","PMAC","HIT","2019-03-16 05:34:45"
"IP3","MELONS","TRICKSHOT MISS","2019-03-16 05:34:49"
"IP3","MELONS","MISS","2019-03-16 05:35:07"
"IP3","MELONS","MISS","2019-03-16 05:35:09"
"IP3","PMAC","TRICKSHOT MISS","2019-03-16 05:35:14"
"IP3","PMAC","MISS","2019-03-16 05:35:24"
"IP3","PMAC","MISS","2019-03-16 05:35:28"
"IP3","MELONS","MISS","2019-03-16 05:35:42"
"IP3","MELONS","MISS","2019-03-16 05:35:43"
"IP3","MELONS","TRICKSHOT MISS","2019-03-16 05:35:54"
"IP3","PMAC","MISS","2019-03-16 05:36:06"
"IP3","PMAC","MISS","2019-03-16 05:36:08"
"IP3","MELONS","MISS","2019-03-16 05:36:12"
"IP3","PMAC","MISS","2019-03-16 05:36:19"
"IP3","PMAC","MISS","2019-03-16 05:36:29"
"IP3","MELONS","MISS","2019-03-16 05:36:38"
"IP3","MELONS","HIT","2019-03-16 05:36:40"
"IP3","PMAC","MISS","2019-03-16 05:37:13"
"IP3","PMAC","MISS","2019-03-16 05:37:16"
"IP3","MELONS","HIT","2019-03-16 05:37:21"
"IP3","MELONS","MISS","2019-03-16 05:37:23"
"IP3","MELONS","TRICKSHOT MISS","2019-03-16 05:38:04"
"IP3","MELONS","MISS","2019-03-16 05:38:09"
"IP3","MELONS","HIT","2019-03-16 05:38:11"
"IP3","PMAC","MISS","2019-03-16 05:38:16"
"IP3","PMAC","MISS","2019-03-16 05:38:17"
"IP3","PMAC","MISS","2019-03-16 05:38:44"
"IP3","PMAC","HIT","2019-03-16 05:38:49"
"IP3","MELONS","TRICKSHOT MISS","2019-03-16 05:38:54"
"IP3","MELONS","HIT","2019-03-16 05:39:19"
"IP3","MELONS","MISS","2019-03-16 05:39:20"
"IP3","PMAC","HIT","2019-03-16 05:40:16"
"IP3","PMAC","MISS","2019-03-16 05:40:29"
"IP3","MELONS","MISS","2019-03-16 05:40:53"
"IP3","MELONS","OVERTHROW","2019-03-16 05:40:55"
"IP3","PMAC","MISS","2019-03-16 05:41:27"
"IP3","PMAC","MISS","2019-03-16 05:41:33"
"IP3","MELONS","MISS","2019-03-16 05:41:38"
"IP3","MELONS","TRICKSHOT MISS","2019-03-16 05:41:43"
"IP3","MELONS","MISS","2019-03-16 05:41:46"
"IP3","PMAC","MISS","2019-03-16 05:41:57"
"IP3","PMAC","MISS","2019-03-16 05:42:03"
"IP3","MELONS","MISS","2019-03-16 05:42:09"
"IP3","MELONS","TRICKSHOT MISS","2019-03-16 05:42:12"
"IP3","MELONS","MISS","2019-03-16 05:42:23"
"IP3","PMAC","MISS","2019-03-16 05:42:24"
"IP3","PMAC","OVERTHROW","2019-03-16 05:42:33"
"IP3","MELONS","MISS","2019-03-16 05:42:38"
"IP3","MELONS","MISS","2019-03-16 05:42:40"
"IP3","MELONS","TRICKSHOT MISS","2019-03-16 05:42:55"
"IP3","PMAC","MISS","2019-03-16 05:43:11"
"IP3","PMAC","MISS","2019-03-16 05:43:17"
"IP3","MELONS","MISS","2019-03-16 05:43:26"
"IP3","MELONS","MISS","2019-03-16 05:43:28"
"IP3","PMAC","MISS","2019-03-16 05:43:48"
"IP3","PMAC","MISS","2019-03-16 05:43:50"
"IP3","MELONS","MISS","2019-03-16 05:43:52"
"IP3","MELONS","MISS","2019-03-16 05:43:54"
"IP3","PMAC","MISS","2019-03-16 05:43:57"
"IP3","PMAC","MISS","2019-03-16 05:43:59"
"IP3","MELONS","HIT","2019-03-16 05:44:04"
"IP2","NAKHLA","MISS","2019-03-16 05:51:21"
"IP2","NAKHLA","MISS","2019-03-16 05:51:30"
"IP2","GARTER","MISS","2019-03-16 05:51:33"
"IP2","GARTER","MISS","2019-03-16 05:51:35"
"IP2","NAKHLA","MISS","2019-03-16 05:51:39"
"IP2","NAKHLA","MISS","2019-03-16 05:51:41"
"IP2","GARTER","MISS","2019-03-16 05:51:48"
"IP2","GARTER","MISS","2019-03-16 05:51:51"
"IP2","NAKHLA","MISS","2019-03-16 05:51:56"
"IP2","NAKHLA","MISS","2019-03-16 05:52:00"
"IP2","GARTER","TRICKSHOT MISS","2019-03-16 05:52:08"
"IP2","GARTER","MISS","2019-03-16 05:52:16"
"IP2","GARTER","HIT","2019-03-16 05:52:19"
"IP2","NAKHLA","MISS","2019-03-16 05:52:41"
"IP2","NAKHLA","HIT","2019-03-16 05:52:48"
"IP2","GARTER","MISS","2019-03-16 05:53:15"
"IP2","GARTER","MISS","2019-03-16 05:53:16"
"IP2","GARTER","TRICKSHOT MISS","2019-03-16 05:53:30"
"IP2","NAKHLA","MISS","2019-03-16 05:53:33"
"IP2","NAKHLA","HIT","2019-03-16 05:53:38"
"IP2","GARTER","HIT","2019-03-16 05:54:12"
"IP2","GARTER","MISS","2019-03-16 05:54:15"
"IP2","NAKHLA","HIT","2019-03-16 05:54:39"
"IP2","NAKHLA","MISS","2019-03-16 05:54:46"
"IP2","GARTER","MISS","2019-03-16 05:55:28"
"IP2","GARTER","MISS","2019-03-16 05:55:31"
"IP2","NAKHLA","TRICKSHOT MISS","2019-03-16 05:55:43"
"IP2","NAKHLA","HIT","2019-03-16 05:55:50"
"IP2","NAKHLA","MISS","2019-03-16 05:55:55"
"IP2","GARTER","MISS","2019-03-16 05:56:22"
"IP2","GARTER","MISS","2019-03-16 05:56:23"
"IP2","NAKHLA","HIT","2019-03-16 05:56:29"
"IP2","NAKHLA","MISS","2019-03-16 05:56:34"
"IP2","NAKHLA","TRICKSHOT MISS","2019-03-16 05:56:39"
"IP2","GARTER","MISS","2019-03-16 05:59:02"
"IP2","GARTER","MISS","2019-03-16 05:59:04"
"IP2","NAKHLA","MISS","2019-03-16 05:59:16"
"IP2","NAKHLA","MISS","2019-03-16 05:59:26"
"IP2","GARTER","MISS","2019-03-16 05:59:38"
"IP2","GARTER","MISS","2019-03-16 05:59:41"
"IP2","NAKHLA","TRICKSHOT MISS","2019-03-16 05:59:46"
"IP2","NAKHLA","HIT","2019-03-16 05:59:56"
"IP1","RICHO","MISS","2019-03-16 06:11:59"
"IP1","RICHO","MISS","2019-03-16 06:12:02"
"IP1","KAPPAZ","MISS","2019-03-16 06:12:13"
"IP1","KAPPAZ","MISS","2019-03-16 06:12:15"
"IP1","RICHO","TRICKSHOT MISS","2019-03-16 06:12:19"
"IP1","RICHO","MISS","2019-03-16 06:12:24"
"IP1","RICHO","MISS","2019-03-16 06:12:30"
"IP1","KAPPAZ","MISS","2019-03-16 06:12:38"
"IP1","KAPPAZ","HIT","2019-03-16 06:12:40"
"IP1","RICHO","MISS","2019-03-16 06:12:56"
"IP1","RICHO","MISS","2019-03-16 06:12:58"
"IP1","KAPPAZ","TRICKSHOT HIT","2019-03-16 06:13:06"
"IP1","KAPPAZ","MISS","2019-03-16 06:13:33"
"IP1","KAPPAZ","TRICKSHOT MISS","2019-03-16 06:13:37"
"IP1","KAPPAZ","HIT","2019-03-16 06:13:41"
"IP1","RICHO","MISS","2019-03-16 06:14:05"
"IP1","RICHO","HIT","2019-03-16 06:14:08"
"IP1","KAPPAZ","HIT","2019-03-16 06:14:34"
"IP1","KAPPAZ","MISS","2019-03-16 06:14:38"
"IP1","RICHO","MISS","2019-03-16 06:15:01"
"IP1","RICHO","MISS","2019-03-16 06:15:04"
"IP1","KAPPAZ","MISS","2019-03-16 06:15:15"
"IP1","KAPPAZ","MISS","2019-03-16 06:15:17"
"IP1","RICHO","MISS","2019-03-16 06:15:32"
"IP1","RICHO","MISS","2019-03-16 06:15:35"
"IP1","KAPPAZ","MISS","2019-03-16 06:15:45"
"IP1","KAPPAZ","MISS","2019-03-16 06:15:47"
"IP1","RICHO","TRICKSHOT MISS","2019-03-16 06:15:50"
"IP1","RICHO","MISS","2019-03-16 06:15:56"
"IP1","RICHO","MISS","2019-03-16 06:15:58"
"IP1","KAPPAZ","MISS","2019-03-16 06:16:11"
"IP1","KAPPAZ","TRICKSHOT MISS","2019-03-16 06:16:15"
"IP1","KAPPAZ","MISS","2019-03-16 06:16:21"
"IP1","KAPPAZ","TRICKSHOT MISS","2019-03-16 06:16:24"
"IP1","RICHO","MISS","2019-03-16 06:16:28"
"IP1","RICHO","HIT","2019-03-16 06:16:31"
"IP1","KAPPAZ","MISS","2019-03-16 06:17:07"
"IP1","KAPPAZ","HIT","2019-03-16 06:17:08"
"IP1","RICHO","MISS","2019-03-16 06:17:24"
"IP1","RICHO","TRICKSHOT MISS","2019-03-16 06:17:29"
"IP1","RICHO","MISS","2019-03-16 06:17:33"
"IP1","KAPPAZ","MISS","2019-03-16 06:17:42"
"IP1","KAPPAZ","MISS","2019-03-16 06:17:44"
"IP1","RICHO","MISS","2019-03-16 06:18:00"
"IP1","RICHO","MISS","2019-03-16 06:18:05"
